WEEK_RANK,NAME,TEAM,WEEK,RESULT,QBR,PAA,PLAYS,EPA,PASS,RUN,SACK,PEN,RAW,YEAR,SEASON_TYPE
3,J. Allen,BUF,13,W24-10at NE,90.5,6.0,42,9.3,8.1,0.7,-0.5,0.6,88.4,2022,REGULAR
4,J. Goff,DET,13,W40-14vs. JAX,82.1,6.2,46,7.7,7.5,0.0,-0.5,0.2,87.0,2022,REGULAR
5,K. Cousins,MIN,13,W27-22vs. NYJ,75.8,3.2,41,6.7,5.3,1.3,-0.9,0.1,74.8,2022,REGULAR
6,J. Hurts,PHI,13,W35-10vs. TEN,74.1,4.5,53,8.1,6.8,1.8,-0.7,-0.5,76.9,2022,REGULAR
7,J. Burrow,CIN,13,W27-24vs. KC,73.2,4.0,44,7.8,6.4,1.1,-0.1,0.3,78.4,2022,REGULAR
8,T. Huntley,BAL,13,W10-9vs. DEN,71.6,2.6,45,6.7,3.7,2.5,-0.6,0.5,69.6,2022,REGULAR
9,R. Tannehill,TEN,13,L35-10at PHI,71.5,0.8,33,3.3,-0.1,3.3,-2.6,0.1,58.7,2022,REGULAR
10,A. Dalton,NO,13,L17-16at TB,70.2,1.2,33,3.9,3.7,-0.1,-1.1,0.3,62.5,2022,REGULAR
11,G. Smith,SEA,13,W27-23at LAR,67.5,3.1,47,7.4,7.7,-0.1,-1.2,-0.2,71.9,2022,REGULAR
12,R. Wilson,DEN,13,L10-9at BAL,67.0,0.9,28,3.5,3.2,0.3,-0.9,-0.1,61.6,2022,REGULAR
13,D. Carr,LV,13,W27-20vs. LAC,58.9,1.2,32,4.0,3.9,0.0,0.0,0.1,62.9,2022,REGULAR
14,B. Purdy,SF,13,W33-17vs. MIA,58.6,2.6,43,6.4,5.2,0.5,-1.5,0.7,70.0,2022,REGULAR
15,M. Ryan,IND,13,L54-19at DAL,56.7,-0.5,45,2.9,2.5,0.5,-1.5,-0.1,46.1,2022,REGULAR
16,K. Pickett,PIT,13,W19-16at ATL,52.7,1.0,38,4.4,4.5,0.2,0.0,-0.4,59.1,2022,REGULAR
17,A. Rodgers,GB,13,W28-19at CHI,52.5,1.0,36,4.2,3.5,0.0,0.0,0.7,59.5,2022,REGULAR
18,T. Lawrence,JAX,13,L40-14at DET,44.9,0.4,39,3.0,2.2,0.8,-0.2,-0.1,54.0,2022,REGULAR
19,T. Brady,TB,13,W17-16vs. NO,44.8,-1.1,59,3.9,3.2,0.0,-0.3,0.7,43.3,2022,REGULAR
20,D. Prescott,DAL,13,W54-19vs. IND,41.9,-0.2,32,2.6,2.3,0.0,-0.3,0.3,47.5,2022,REGULAR
21,M. Jones,NE,13,L24-10vs. BUF,41.2,-1.8,42,1.4,2.5,-1.2,-0.2,0.1,35.2,2022,REGULAR
22,M. Mariota,ATL,13,L19-16vs. PIT,34.4,-1.2,32,1.7,1.1,0.8,-0.5,-0.2,37.2,2022,REGULAR
23,D. Jones,NYG,13,T20-20vs. WSH,32.5,-1.8,45,2.3,1.4,0.9,-2.1,0.0,36.1,2022,REGULAR
24,D. Watson,CLE,13,W27-14at HOU,29.3,-2.4,31,0.4,0.3,0.2,-0.5,-0.1,25.3,2022,REGULAR
25,T. Heinicke,WSH,13,T20-20at NYG,26.7,-3.9,49,0.5,0.0,0.3,-2.3,0.2,24.4,2022,REGULAR
26,J. Wolford,LAR,13,L27-23vs. SEA,25.9,-2.8,38,0.6,-1.0,1.1,-1.7,0.4,26.0,2022,REGULAR
27,M. White,NYJ,13,L27-22at MIN,22.7,-5.1,63,0.6,-0.4,0.6,-0.3,0.4,24.2,2022,REGULAR
28,T. Tagovailoa,MIA,13,L33-17at SF,19.3,-5.1,38,-1.6,-1.4,0.0,-1.5,-0.2,13.1,2022,REGULAR
29,J. Herbert,LAC,13,L27-20at LV,16.0,-5.5,57,-0.3,2.4,-2.7,-2.0,0.1,20.4,2022,REGULAR
30,K. Allen,HOU,13,L27-14vs. CLE,3.1,-10.8,42,-5.7,-3.2,-2.4,0.0,-0.1,2.6,2022,REGULAR
1,B. Purdy,SF,14,W35-7vs. TB,93.5,5.0,27,5.5,4.3,0.8,0.0,0.4,93.1,2022,REGULAR
2,J. Hurts,PHI,14,W48-22at NYG,85.6,5.1,43,7.5,3.8,3.7,-1.0,0.1,84.1,2022,REGULAR
3,D. Mills,HOU,14,L27-23at DAL,85.6,2.3,24,4.2,4.3,-0.2,0.0,0.1,79.4,2022,REGULAR
4,T. Lawrence,JAX,14,W36-22at TEN,82.9,4.9,48,8.1,7.3,0.1,0.0,0.8,81.1,2022,REGULAR
5,J. Burrow,CIN,14,W23-10vs. CLE,78.0,3.2,40,6.6,4.2,1.8,-0.3,0.6,75.6,2022,REGULAR
6,D. Jones,NYG,14,L48-22vs. PHI,77.0,2.3,36,4.1,2.9,1.3,-1.0,-0.1,71.4,2022,REGULAR
7,K. Cousins,MIN,14,L34-23at DET,76.3,5.2,48,8.4,8.3,0.0,-0.9,0.1,82.3,2022,REGULAR
8,J. Goff,DET,14,W34-23vs. MIN,71.1,3.6,41,7.1,7.8,-0.8,0.0,0.0,77.9,2022,REGULAR
9,J. Herbert,LAC,14,W23-17vs. MIA,70.7,5.9,60,11.1,10.1,1.1,-1.3,-0.1,80.1,2022,REGULAR
10,P. Mahomes,KC,14,W34-28at DEN,66.9,1.1,47,5.0,4.8,0.0,-0.7,0.3,58.2,2022,REGULAR
11,D. Watson,CLE,14,L23-10at CIN,62.8,0.5,52,4.6,0.9,4.0,-0.8,-0.2,53.6,2022,REGULAR
12,B. Mayfield,LAR,14,W17-16vs. LV,61.1,3.3,45,6.8,5.8,0.0,-1.4,1.1,73.6,2022,REGULAR
13,M. Trubisky,PIT,14,L16-14vs. BAL,60.7,1.1,34,4.1,3.7,0.0,-0.4,0.4,61.7,2022,REGULAR
14,R. Wilson,DEN,14,L34-28vs. KC,59.4,2.3,50,6.1,1.7,3.5,-2.8,0.9,66.0,2022,REGULAR
15,G. Smith,SEA,14,L30-24vs. CAR,58.8,1.4,44,4.8,3.7,0.8,-0.8,0.3,61.3,2022,REGULAR
16,M. White,NYJ,14,L20-12at BUF,56.4,-1.0,49,3.0,3.2,0.0,-1.6,-0.1,43.1,2022,REGULAR
17,J. Allen,BUF,14,W20-12vs. NYJ,51.4,0.0,44,3.8,0.8,2.3,-1.3,0.7,50.1,2022,REGULAR
18,T. Huntley,BAL,14,W16-14at PIT,45.3,-0.4,21,1.5,1.6,-0.3,-0.4,0.1,42.5,2022,REGULAR
19,D. Carr,LV,14,L17-16at LAR,41.3,-0.3,25,1.9,2.0,-0.1,0.0,0.1,46.4,2022,REGULAR
20,S. Darnold,CAR,14,W30-24at SEA,37.3,-1.8,33,1.1,-0.2,1.5,-0.9,-0.2,31.3,2022,REGULAR
21,T. Brady,TB,14,L35-7at SF,35.2,-4.5,59,0.5,1.0,-0.3,0.0,-0.2,25.6,2022,REGULAR
22,T. Tagovailoa,MIA,14,L23-17at LAC,29.9,-2.5,36,0.8,-0.7,1.3,-0.9,0.1,27.6,2022,REGULAR
23,M. Jones,NE,14,W27-13at ARI,29.1,-3.1,39,0.4,0.8,-0.1,-0.3,-0.3,24.6,2022,REGULAR
24,D. Prescott,DAL,14,W27-23vs. HOU,23.6,-3.6,46,0.6,0.0,0.8,-0.4,-0.1,25.0,2022,REGULAR
25,R. Tannehill,TEN,14,L36-22vs. JAX,21.7,-3.0,47,0.8,0.3,0.4,-1.3,0.2,28.9,2022,REGULAR
26,C. McCoy,ARI,14,L27-13vs. NE,17.4,-5.8,55,-0.7,-0.4,-1.1,-2.0,0.8,18.2,2022,REGULAR
1,P. Mahomes,KC,15,W30-24at HOU,93.5,8.6,48,13.0,9.7,3.3,-1.3,0.0,92.7,2022,REGULAR
2,M. Trubisky,PIT,15,W24-16at CAR,83.1,3.1,31,5.7,5.4,0.3,-0.5,0.0,80.5,2022,REGULAR
3,J. Goff,DET,15,W20-17at NYJ,80.2,2.9,38,6.3,6.3,0.0,0.0,0.0,74.5,2022,REGULAR
4,D. Jones,NYG,15,W20-12at WSH,76.8,3.2,42,7.0,6.3,0.9,0.0,-0.3,74.7,2022,REGULAR
5,D. Prescott,DAL,15,L40-34at JAX,75.5,3.4,39,6.7,5.8,0.6,-1.1,0.4,77.3,2022,REGULAR
6,B. Purdy,SF,15,W21-13at SEA,66.6,1.0,32,3.4,3.5,0.1,-0.4,-0.1,60.4,2022,REGULAR
7,T. Lawrence,JAX,15,W40-34vs. DAL,62.0,1.2,48,5.3,6.2,-0.7,-0.4,-0.1,58.4,2022,REGULAR
8,J. Allen,BUF,15,W32-29vs. MIA,58.7,3.5,59,8.9,9.3,-0.5,-0.6,0.2,70.1,2022,REGULAR
9,J. Burrow,CIN,15,W34-23at TB,57.0,-0.2,46,3.6,2.5,0.6,-1.1,0.6,48.3,2022,REGULAR
10,T. Tagovailoa,MIA,15,L32-29at BUF,54.7,-0.9,36,2.4,2.2,0.4,-1.4,-0.2,41.5,2022,REGULAR
11,J. Hurts,PHI,15,W25-20at CHI,53.6,1.6,54,6.4,1.3,5.1,-0.5,0.0,60.6,2022,REGULAR
12,A. Dalton,NO,15,W21-18vs. ATL,53.1,1.0,21,2.8,3.1,0.1,-1.0,-0.4,65.9,2022,REGULAR
13,D. Mills,HOU,15,L30-24vs. KC,52.8,0.9,31,3.7,2.5,-0.5,0.0,1.7,59.7,2022,REGULAR
14,S. Darnold,CAR,15,L24-16vs. PIT,49.5,0.2,31,2.7,2.7,-0.5,-2.2,0.6,52.5,2022,REGULAR
15,G. Smith,SEA,15,L21-13vs. SF,47.0,-1.1,50,3.0,1.4,1.8,-1.8,-0.2,42.6,2022,REGULAR
16,D. Carr,LV,15,W30-24vs. NE,45.9,-0.4,48,3.9,4.6,0.0,-1.5,-0.7,47.2,2022,REGULAR
17,J. Herbert,LAC,15,W17-14vs. TEN,43.1,-0.4,46,3.8,3.3,0.6,-1.8,-0.2,46.9,2022,REGULAR
18,D. Watson,CLE,15,W13-3vs. BAL,42.8,-0.6,34,2.4,0.7,1.7,-1.3,0.0,43.9,2022,REGULAR
19,T. Brady,TB,15,L34-23vs. CIN,41.7,-1.6,51,2.6,4.9,-2.6,-0.5,0.3,39.2,2022,REGULAR
20,A. Rodgers,GB,15,W24-12vs. LAR,39.7,0.2,35,2.9,2.3,0.0,-1.2,0.6,51.6,2022,REGULAR
21,Z. Wilson,NYJ,15,L20-17vs. DET,39.2,0.6,43,4.5,4.6,-0.3,-1.5,0.2,55.1,2022,REGULAR
22,J. Fields,CHI,15,L25-20vs. PHI,38.6,-2.3,43,1.6,0.0,1.7,-3.2,-0.2,32.0,2022,REGULAR
23,D. Ridder,ATL,15,L21-18at NO,38.4,-2.2,39,1.3,0.3,0.2,-1.1,0.7,30.8,2022,REGULAR
24,T. Heinicke,WSH,15,L20-12vs. NYG,35.6,-1.2,39,2.3,0.7,1.6,-1.6,0.0,39.3,2022,REGULAR
25,C. McCoy,ARI,15,L24-15at DEN,34.0,-1.9,26,0.5,0.3,-0.2,-0.5,0.4,26.2,2022,REGULAR
26,K. Cousins,MIN,15,W39-36vs. IND,32.9,-2.3,68,2.8,2.5,0.0,-1.9,0.3,38.2,2022,REGULAR
27,R. Tannehill,TEN,15,L17-14at LAC,31.7,-1.7,28,0.8,-0.1,0.9,-1.9,0.0,29.3,2022,REGULAR
28,M. Ryan,IND,15,L39-36at MIN,31.4,-2.0,40,1.2,2.0,-0.8,-0.8,0.0,33.2,2022,REGULAR
29,B. Rypien,DEN,15,W24-15vs. ARI,20.9,-3.3,36,0.0,0.0,-0.2,-3.0,0.2,21.7,2022,REGULAR
30,B. Mayfield,LAR,15,L24-12at GB,19.5,-2.7,30,0.0,0.0,-0.4,-1.9,0.5,21.7,2022,REGULAR
31,T. Huntley,BAL,15,L13-3at CLE,12.9,-6.9,42,-2.9,-3.0,-0.3,-0.8,0.4,9.0,2022,REGULAR
32,M. Jones,NE,15,L30-24at LV,11.8,-4.9,40,-1.2,-0.9,-0.3,0.0,0.0,15.2,2022,REGULAR
1,B. Mayfield,LAR,16,W51-14vs. DEN,87.1,4.3,31,4.7,4.8,-0.1,0.0,0.0,87.8,2022,REGULAR
2,D. Prescott,DAL,16,W40-34vs. PHI,87.1,5.2,45,9.2,7.0,2.2,-2.5,0.0,83.5,2022,REGULAR
3,S. Darnold,CAR,16,W37-23vs. DET,86.9,5.7,32,6.8,5.5,1.6,0.0,-0.2,92.6,2022,REGULAR
4,T. Heinicke,WSH,16,L37-20at SF,84.2,2.1,24,4.2,5.6,-1.4,-0.8,0.1,77.1,2022,REGULAR
5,J. Burrow,CIN,16,W22-18at NE,77.4,4.3,61,8.0,7.1,1.1,-0.5,-0.2,73.2,2022,REGULAR
6,C. Streveler,NYJ,16,L19-3vs. JAX,73.9,2.6,26,3.1,2.2,1.0,0.0,-0.1,80.6,2022,REGULAR
7,G. Minshew,PHI,16,L40-34at DAL,73.9,2.0,46,6.2,8.2,-2.1,0.0,0.1,64.9,2022,REGULAR
8,T. Lawrence,JAX,16,W19-3at NYJ,64.2,0.7,40,4.0,1.2,2.8,-0.6,-0.1,56.3,2022,REGULAR
9,B. Purdy,SF,16,W37-20vs. WSH,63.5,1.5,29,3.8,4.3,-0.3,-1.4,-0.3,67.2,2022,REGULAR
10,K. Pickett,PIT,16,W13-10vs. LV,59.9,2.9,42,6.7,5.8,0.8,0.0,0.0,72.5,2022,REGULAR
11,J. Goff,DET,16,L37-23at CAR,59.8,0.8,49,3.1,4.4,-1.5,-0.8,0.2,55.6,2022,REGULAR
12,D. Jones,NYG,16,L27-24at MIN,59.1,1.7,54,6.6,5.3,1.2,-1.1,0.1,61.0,2022,REGULAR
13,M. Jones,NE,16,L22-18vs. CIN,58.3,0.7,41,3.5,3.7,0.0,-1.4,-0.1,55.8,2022,REGULAR
14,J. Fields,CHI,16,L35-13vs. BUF,55.5,0.0,34,2.8,3.7,-1.3,-0.3,0.4,50.2,2022,REGULAR
15,D. Ridder,ATL,16,L17-9at BAL,54.5,-0.1,40,3.4,4.6,-1.4,-0.6,0.2,49.5,2022,REGULAR
16,K. Cousins,MIN,16,W27-24vs. NYG,51.3,0.8,55,5.8,5.4,0.1,-1.1,0.3,55.2,2022,REGULAR
17,G. Smith,SEA,16,L24-10at KC,51.0,0.2,49,3.4,2.0,1.2,-0.6,0.2,51.2,2022,REGULAR
18,J. Allen,BUF,16,W35-13at CHI,47.1,0.5,33,3.3,0.3,2.9,-0.4,0.0,55.4,2022,REGULAR
19,P. Mahomes,KC,16,W24-10vs. SEA,37.6,-1.2,35,1.7,1.2,0.5,-0.3,0.0,37.8,2022,REGULAR
20,T. Brady,TB,16,W19-16at ARI,36.4,-3.0,54,1.9,1.2,0.5,0.0,0.1,31.2,2022,REGULAR
21,M. Willis,TEN,16,L19-14vs. HOU,36.0,-1.3,37,1.9,-0.8,2.7,-1.2,-0.1,37.7,2022,REGULAR
22,J. Herbert,LAC,16,W20-3at IND,34.1,-2.0,40,1.6,1.9,0.0,-1.7,-0.2,33.1,2022,REGULAR
23,A. Rodgers,GB,16,W26-20at MIA,34.1,-1.4,47,2.8,3.1,-0.2,-1.1,0.0,39.3,2022,REGULAR
24,T. Tagovailoa,MIA,16,L26-20vs. GB,26.7,-1.1,27,1.4,1.4,0.0,-1.1,0.0,36.1,2022,REGULAR
25,D. Watson,CLE,16,L17-10vs. NO,24.3,-3.2,38,0.2,-1.7,1.8,-1.2,0.1,23.2,2022,REGULAR
26,D. Mills,HOU,16,W19-14at TEN,23.3,-3.4,36,-0.1,1.2,-1.4,-0.4,0.1,21.1,2022,REGULAR
27,D. Carr,LV,16,L13-10at PIT,21.1,-3.9,37,-0.5,-0.7,0.3,-1.7,-0.1,18.6,2022,REGULAR
28,T. Huntley,BAL,16,W17-9vs. ATL,17.7,-1.8,26,0.5,2.3,-1.8,0.0,0.0,27.0,2022,REGULAR
29,T. McSorley,ARI,16,L19-16vs. TB,9.6,-8.7,53,-3.8,-1.1,-2.7,-0.8,0.0,9.0,2022,REGULAR
30,Z. Wilson,NYJ,16,L19-3vs. JAX,5.7,-4.1,24,-1.9,-1.7,-0.1,-1.4,-0.1,8.2,2022,REGULAR
31,N. Foles,IND,16,L20-3vs. LAC,4.0,-8.1,38,-3.6,-2.5,-1.1,-2.0,-0.1,4.7,2022,REGULAR
32,R. Wilson,DEN,16,L51-14at LAR,3.7,-8.0,37,-2.3,-2.3,0.1,-1.2,-0.2,4.5,2022,REGULAR
1,D. Jones,NYG,17,W38-10vs. IND,97.0,9.2,35,9.5,5.8,3.7,0.0,0.0,97.6,2022,REGULAR
2,K. Pickett,PIT,17,W16-13at BAL,82.5,3.1,33,6.1,5.9,0.3,-0.9,-0.1,78.9,2022,REGULAR
3,J. Herbert,LAC,17,W31-10vs. LAR,82.3,4.1,29,6.2,6.1,0.1,0.0,0.0,88.3,2022,REGULAR
4,D. Prescott,DAL,17,W27-13at TEN,79.7,4.4,50,8.4,6.7,-0.7,-0.4,2.4,77.5,2022,REGULAR
5,J. Stidham,LV,17,L37-34vs. SF,79.2,3.8,45,7.9,6.9,0.7,0.0,0.3,77.0,2022,REGULAR
6,T. Brady,TB,17,W30-24vs. CAR,78.5,5.5,56,10.5,9.0,1.3,-1.5,0.1,80.2,2022,REGULAR
7,T. Huntley,BAL,17,L16-13vs. PIT,73.7,2.5,31,5.2,5.2,0.2,-0.6,-0.2,76.0,2022,REGULAR
8,J. Goff,DET,17,W41-10vs. CHI,70.4,3.2,32,4.9,3.5,0.1,-0.5,1.4,80.7,2022,REGULAR
9,B. Purdy,SF,17,W37-34at LV,69.9,3.1,38,6.5,5.8,0.0,0.0,0.7,75.7,2022,REGULAR
10,P. Mahomes,KC,17,W27-24vs. DEN,67.2,2.0,46,6.1,7.2,-1.3,0.0,0.2,65.1,2022,REGULAR
11,G. Smith,SEA,17,W23-6vs. NYJ,56.6,0.6,39,3.4,2.6,0.5,-1.3,0.3,55.3,2022,REGULAR
12,S. Darnold,CAR,17,L30-24at TB,55.6,-0.4,48,3.5,4.4,-1.0,-0.5,0.1,46.9,2022,REGULAR
13,S. Thompson,MIA,17,L23-21at NE,54.6,-0.1,26,1.9,1.9,0.1,-0.3,0.0,49.0,2022,REGULAR
14,R. Wilson,DEN,17,L27-24at KC,48.7,-0.2,49,4.3,0.6,2.8,-2.3,0.8,48.8,2022,REGULAR
15,D. Blough,ARI,17,L20-19at ATL,44.3,0.1,47,4.4,3.3,-0.1,-0.8,1.2,50.8,2022,REGULAR
16,M. Jones,NE,17,W23-21vs. MIA,44.3,0.8,42,4.5,3.4,0.0,-2.0,1.1,56.7,2022,REGULAR
17,A. Rodgers,GB,17,W41-17vs. MIN,43.0,0.1,25,1.5,1.2,0.4,-1.2,0.0,51.8,2022,REGULAR
18,A. Dalton,NO,17,W20-10at PHI,40.7,-1.9,29,0.7,0.8,0.0,-2.8,-0.1,28.1,2022,REGULAR
19,D. Ridder,ATL,17,W20-19vs. ARI,38.4,-1.1,35,2.1,2.7,-1.3,-0.4,0.7,39.5,2022,REGULAR
20,C. Wentz,WSH,17,L24-10vs. CLE,37.3,-1.7,37,1.3,-0.5,1.5,-1.3,0.3,34.3,2022,REGULAR
21,J. Dobbs,TEN,17,L27-13vs. DAL,35.7,-2.4,46,1.6,1.8,-0.1,-0.8,-0.1,32.3,2022,REGULAR
22,D. Watson,CLE,17,W24-10at WSH,35.7,-1.5,31,1.3,1.5,-0.3,-1.7,0.0,33.0,2022,REGULAR
23,T. Bridgewater,MIA,17,L23-21at NE,35.5,-1.4,24,0.8,1.5,-0.2,-0.4,-0.5,30.6,2022,REGULAR
24,B. Mayfield,LAR,17,L31-10at LAC,30.6,-1.7,26,0.6,0.4,0.7,-1.5,-0.5,28.3,2022,REGULAR
25,T. Lawrence,JAX,17,W31-3at HOU,23.8,-2.6,27,-0.1,0.9,-1.4,-0.1,0.4,20.3,2022,REGULAR
26,J. Fields,CHI,17,L41-10at DET,20.3,-2.8,40,0.5,-3.6,3.6,-2.5,0.5,26.8,2022,REGULAR
27,M. White,NYJ,17,L23-6at SEA,13.2,-8.1,53,-2.4,-2.4,0.0,-0.8,0.0,10.4,2022,REGULAR
28,G. Minshew,PHI,17,L20-10vs. NO,12.7,-6.0,43,-2.0,-0.3,-1.4,-1.7,-0.3,12.0,2022,REGULAR
29,K. Cousins,MIN,17,L41-17at GB,11.1,-5.6,41,-1.5,-1.8,0.9,-0.7,-0.6,12.6,2022,REGULAR
30,D. Mills,HOU,17,L31-3vs. JAX,9.1,-6.4,47,-1.1,-1.5,0.0,-0.5,0.5,12.8,2022,REGULAR
1,B. Purdy,SF,1,W30-7at PIT,93.6,5.6,36,6.2,5.8,0.5,-0.8,-0.1,90.0,2023,REGULAR
2,T. Tagovailoa,MIA,1,W36-34at LAC,86.3,6.6,50,11.1,11.5,-1.3,0.0,0.9,86.6,2023,REGULAR
3,M. Stafford,LAR,1,W30-13at SEA,85.8,5.9,44,9.3,8.9,0.5,0.0,0.0,86.8,2023,REGULAR
4,J. Love,GB,1,W38-20at CHI,80.1,2.3,32,4.8,5.9,-1.0,-0.3,-0.1,73.7,2023,REGULAR
5,R. Wilson,DEN,1,L17-16vs. LV,79.3,3.7,39,7.2,6.1,-0.3,-0.9,1.5,79.4,2023,REGULAR
6,J. Garoppolo,LV,1,W17-16at DEN,78.4,3.5,34,6.6,4.5,1.2,0.0,0.8,81.2,2023,REGULAR
7,D. Prescott,DAL,1,W40-0at NYG,76.2,1.7,28,2.4,1.5,0.1,0.0,0.9,70.1,2023,REGULAR
8,J. Goff,DET,1,W21-20at KC,69.0,1.2,38,4.7,5.0,-0.1,-0.4,-0.3,61.0,2023,REGULAR
9,T. Lawrence,JAX,1,W31-21at IND,66.9,1.5,42,5.2,5.8,-0.6,-0.6,0.0,62.2,2023,REGULAR
10,P. Mahomes,KC,1,L21-20vs. DET,66.9,4.0,49,8.4,5.1,2.8,0.0,0.6,76.0,2023,REGULAR
11,D. Watson,CLE,1,W24-3vs. CIN,62.5,2.1,39,5.3,-0.7,6.0,-1.1,0.0,68.3,2023,REGULAR
12,B. Mayfield,TB,1,W20-17at MIN,59.1,1.1,41,4.9,4.8,-0.1,-0.5,0.2,59.7,2023,REGULAR
13,D. Carr,NO,1,W16-15vs. TEN,57.3,1.8,40,5.4,5.3,0.3,-1.6,-0.2,65.5,2023,REGULAR
14,J. Allen,BUF,1,L22-16at NYJ,56.7,-1.2,52,3.5,1.4,2.3,-1.4,-0.1,42.0,2023,REGULAR
15,K. Cousins,MIN,1,L20-17vs. TB,51.5,1.1,52,5.8,7.2,-1.5,-1.0,0.2,57.6,2023,REGULAR
16,J. Herbert,LAC,1,L36-34vs. MIA,51.1,0.7,45,4.8,2.5,1.8,-2.2,0.5,55.4,2023,REGULAR
17,G. Smith,SEA,1,L30-13vs. LAR,45.6,0.1,32,2.8,1.7,0.2,-0.2,0.9,50.6,2023,REGULAR
18,J. Hurts,PHI,1,W25-20at NE,38.8,-2.5,47,1.7,1.5,-0.2,-1.3,0.3,31.8,2023,REGULAR
19,M. Jones,NE,1,L25-20vs. PHI,37.1,-0.1,60,5.2,4.2,0.8,-0.7,0.2,49.2,2023,REGULAR
20,J. Burrow,CIN,1,L24-3at CLE,35.0,-3.8,35,-0.5,-1.0,0.0,-1.6,0.5,17.9,2023,REGULAR
21,S. Howell,WSH,1,W20-16vs. ARI,33.3,-0.6,40,3.0,0.0,2.1,-1.8,0.9,44.7,2023,REGULAR
22,C.J. Stroud,HOU,1,L25-9at BAL,32.7,-5.9,57,-0.6,0.2,-0.4,-2.9,-0.4,18.7,2023,REGULAR
23,A. Richardson Sr.,IND,1,L31-21vs. JAX,27.0,-3.7,53,1.0,0.9,0.0,-0.9,0.1,27.0,2023,REGULAR
24,D. Ridder,ATL,1,W24-10vs. CAR,26.7,-1.3,24,0.8,0.8,0.0,-1.2,0.0,31.2,2023,REGULAR
25,K. Pickett,PIT,1,L30-7vs. SF,24.7,-4.2,53,0.4,0.2,0.0,-1.2,0.2,24.5,2023,REGULAR
26,Z. Wilson,NYJ,1,W22-16vs. BUF,22.6,-2.2,26,0.2,-0.4,0.7,-1.0,-0.1,23.6,2023,REGULAR
27,J. Fields,CHI,1,L38-20vs. GB,19.8,-4.3,54,0.4,-0.5,0.9,-1.7,0.0,24.3,2023,REGULAR
28,J. Dobbs,MIN,1,L20-16at WSH,17.8,-3.9,37,-0.5,0.1,-0.7,-1.0,0.0,18.3,2023,REGULAR
29,B. Young,CAR,1,L24-10at ATL,16.4,-5.5,47,-1.0,-1.5,0.1,-0.6,0.4,15.9,2023,REGULAR
30,L. Jackson,BAL,1,W25-9vs. HOU,11.6,-4.4,36,-1.0,-0.8,-0.8,-1.4,0.6,15.3,2023,REGULAR
31,R. Tannehill,TEN,1,L16-15at NO,10.2,-7.9,47,-3.6,-2.8,-1.1,-0.8,0.3,8.4,2023,REGULAR
32,D. Jones,NYG,1,L40-0vs. DAL,8.7,-8.5,50,-2.0,-2.3,0.3,-1.4,0.0,8.2,2023,REGULAR
1,D. Prescott,DAL,2,W30-10vs. NYJ,92.7,6.9,44,10.0,7.6,2.0,-0.4,0.4,90.1,2023,REGULAR
2,G. Minshew,IND,2,W31-20at HOU,88.9,3.9,26,5.0,5.3,-0.2,0.0,-0.1,89.3,2023,REGULAR
3,J. Allen,BUF,2,W38-10vs. LV,86.5,5.8,44,8.4,6.7,1.1,-0.7,0.5,86.5,2023,REGULAR
4,L. Jackson,BAL,2,W27-24at CIN,85.8,5.9,47,10.0,8.5,1.5,0.0,0.0,85.6,2023,REGULAR
5,J. Goff,DET,2,L37-31vs. SEA,83.4,5.3,38,8.7,8.2,0.0,-0.7,0.5,87.8,2023,REGULAR
6,G. Smith,SEA,2,W37-31at DET,83.3,6.1,49,10.6,10.7,0.1,-0.2,-0.2,85.5,2023,REGULAR
7,J. Love,GB,2,L25-24at ATL,81.2,3.2,32,6.1,2.6,2.2,-0.5,1.3,80.6,2023,REGULAR
8,B. Mayfield,TB,2,W27-17vs. CHI,80.8,4.0,42,7.8,7.3,0.8,0.0,-0.3,79.4,2023,REGULAR
9,J. Dobbs,MIN,2,L31-28vs. NYG,79.9,4.0,42,6.7,3.9,2.7,0.0,0.2,79.4,2023,REGULAR
10,B. Purdy,SF,2,W30-23at LAR,77.3,2.5,29,5.1,3.3,1.7,-0.4,0.1,77.5,2023,REGULAR
11,T. Tagovailoa,MIA,2,W24-17at NE,77.2,2.3,33,5.0,4.9,-0.1,-0.4,0.2,72.4,2023,REGULAR
12,K. Cousins,MIN,2,L34-28at PHI,75.8,4.7,49,7.5,7.3,0.0,-1.0,0.2,79.6,2023,REGULAR
13,D. Jones,NYG,2,W31-28at ARI,72.5,4.2,51,7.8,3.9,4.0,-0.8,-0.2,76.4,2023,REGULAR
14,P. Mahomes,KC,2,W17-9at JAX,71.8,2.3,50,6.8,5.4,1.8,-0.4,-0.4,65.8,2023,REGULAR
15,J. Burrow,CIN,2,L27-24vs. BAL,69.0,1.0,44,4.8,4.2,0.2,-0.4,0.4,58.1,2023,REGULAR
16,D. Ridder,ATL,2,W25-24vs. GB,68.7,3.3,45,7.4,4.8,2.6,-0.4,-0.1,74.1,2023,REGULAR
17,R. Tannehill,TEN,2,W27-24vs. LAC,66.0,2.1,33,5.1,4.1,1.3,-3.4,-0.3,71.1,2023,REGULAR
18,S. Howell,WSH,2,W35-33at DEN,65.4,2.6,50,6.9,4.8,1.3,-2.5,0.7,67.5,2023,REGULAR
19,M. Jones,NE,2,L24-17vs. MIA,63.5,2.7,53,7.0,4.3,2.2,-1.8,0.5,67.4,2023,REGULAR
